Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.48185920715332,28.741661530497616,28.468421745163507,28.71030631336726,147544800
2015-06-15,28.425872802734375,28.497542127925186,28.15487311345877,28.24222005013721,175955600
2015-06-16,28.578168869018555,28.634160579854694,28.302690608594347,28.45050783666142,125976400
2015-06-17,28.510974884033203,28.640874331951473,28.385552311630196,28.605040531787125,131672400
2015-06-18,28.640880584716797,28.737186399984573,28.49306335007991,28.495303497057716,141628800
2015-06-19,28.354202270507812,28.627442095144573,28.30940958494469,28.602805605465427,218867600
2015-06-22,28.580411911010742,28.6811963172324,28.461709745410968,28.553535271943563,136157200
2015-06-23,28.450504302978516,28.580405466079576,28.416908938903248,28.551290395204315,121075600
2015-06-24,28.69239044189453,29.070894927614322,28.47066376085023,28.490819955158216,221123600
2015-06-25,28.555774688720703,28.93651766774436,28.555774688720703,28.860369755432245,127752400
2015-06-26,28.387794494628906,28.665512873567515,28.334042936160746,28.59384355936622,176267200
2015-06-29,27.89059066772461,28.32508688966341,27.879393350820546,28.098879899931916,196645600
2015-06-30,28.092161178588867,28.246698847013032,27.964500146461074,28.12351639990226,177482800
2015-07-01,28.354202270507812,28.430351886442832,28.217582358189432,28.421393007583923,120955200
2015-07-02,28.318363189697266,28.3743548905888,28.168304132672308,28.316123043216894,108844000
2015-07-06,28.219823837280273,28.271336965967965,27.96226161130483,27.98241951687184,112241600
2015-07-07,28.1503963470459,28.253420901868544,27.72037865938542,28.195189037409968,187787200
2015-07-08,27.45161247253418,27.91522371167966,27.444893741474726,27.879389909785505,243046400
2015-07-09,26.89169692993164,27.78532409388832,26.701325468158796,27.738291265125472,314380000
2015-07-10,27.610631942749023,27.738292974036394,27.147020649260007,27.31051719537329,245418000
2015-07-13,28.1436710357666,28.16606737571348,27.843554612538554,28.00257084751197,165762000
2015-07-14,28.132471084594727,28.302686338299388,28.004810071499016,28.22877688105157,127072400
2015-07-15,28.40347671508789,28.47738618793802,28.125758291061004,28.157113514318965,134596800
2015-07-16,28.781978607177734,28.79541948882042,28.5221779502239,28.609524884855325,144889600
2015-07-17,29.030576705932617,29.030576705932617,28.737180732765378,28.909636132685453,184658800
2015-07-20,29.57930564880371,29.780874461326125,29.272468718344847,29.332940729086836,235600800
2015-07-21,29.283660888671875,29.76966846426219,29.187356799171372,29.753992564385015,307025600
2015-07-22,28.04511833190918,28.10782875214253,27.321704935689777,27.321704935689777,461802400
2015-07-23,28.031694412231445,28.463948833151722,28.009296358132023,28.26461845453453,203998000
2015-07-24,27.88387107849121,28.161589476651486,27.749491318654393,28.067523815638847,168649200
2015-07-27,27.49640464782715,27.68453765769766,27.3508275875922,27.568073959032304,177822000
2015-07-28,27.633028030395508,27.751731890613442,27.44713685232689,27.633028030395508,134472400
2015-07-29,27.54568099975586,27.659904565881615,27.384424602573944,27.58151651412134,148046800
2015-07-30,27.40682601928711,27.451618709013637,27.259007067472716,27.395626992489685,134513200
2015-07-31,27.167177200317383,27.467291932744207,27.079830273194275,27.458333054483976,171540000
2015-08-03,26.526630401611328,27.45161274239848,26.32057963095237,27.211968316112014,279904000
2015-08-04,25.675552368164062,26.360890190742786,25.364238670408955,26.298179763674273,496554400
2015-08-05,25.84577178955078,26.302664314819687,25.106680588053468,25.297052046399365,397250400
2015-08-06,25.90201759338379,26.210241653937203,25.67478840803341,26.091002202592456,211612000
2015-08-07,25.989761352539062,26.153997965979055,25.76028186756647,25.77828072973145,154681600
2015-08-10,26.934680938720703,26.995424952764882,26.216992189331023,26.216992189331023,219806400
2015-08-11,25.533042907714844,26.588202268255657,25.497046911192967,26.50495884432158,388331200
2015-08-12,25.9267578125,25.96725437970738,24.664616803746217,25.317060734769417,404870000
2015-08-13,25.906517028808594,26.187742785273155,25.769278722336622,26.106749630094097,194143200
2015-08-14,26.08875274658203,26.167495621065626,25.650041219840634,25.719784663459542,171718000
2015-08-17,26.358734130859375,26.46897417022502,25.985265422954708,26.10675518155745,163538800
2015-08-18,26.210243225097656,26.42172556519588,26.10000319772274,26.194494649758383,138242800
2015-08-19,25.875017166137695,26.21473660844214,25.800773162270254,26.12024517613755,193146000
2015-08-20,25.34406852722168,25.726534914871216,25.114587321459155,25.665790899502316,274006400
2015-08-21,23.7939510345459,25.17533191463751,23.769203028838565,24.84461012606305,513102000
2015-08-24,23.200002670288086,24.477892689076736,20.698217502105816,21.34391251384925,648825200
2015-08-25,23.33949089050293,24.997598809424595,23.28549601802814,24.997598809424595,414406400
2015-08-26,24.678125381469727,24.723120820021826,23.634215415574214,24.09317438149669,387098400
2015-08-27,25.404808044433594,25.476801765236914,24.75236398414154,25.24957260310294,338464400
2015-08-28,25.488048553466797,25.492547409546454,25.0943325625752,25.236069701368596,212657600
2015-08-31,25.36881446838379,25.76702939918314,25.197828721449227,25.20457786522222,224917200
2015-09-01,24.234912872314453,25.170831367111514,24.15391971109108,24.781615852339243,307383600
2015-09-02,25.274320602416992,25.274320602416992,24.552133058895926,24.799613100120496,247555200
2015-09-03,24.831113815307617,25.3733162642845,24.756869792273626,25.30807167281215,212935600
2015-09-04,24.583635330200195,24.849112570825763,24.412651268856806,24.516142163817122,199985200
2015-09-08,25.267568588256836,25.32381373369697,24.819857711163742,25.141580011739933,219374400
2015-09-09,24.781614303588867,25.65228815762763,24.69612057404836,25.59379443542876,340043200
2015-09-10,25.326065063476562,25.485801077131274,24.72536729738088,24.808609017523573,251571200
2015-09-11,25.695032119750977,25.695032119750977,25.14383037924651,25.15057952208659,199662000
2015-09-14,25.94251251220703,26.297982273193004,25.84127192849879,26.228238836259138,233453600
2015-09-15,26.160737991333008,26.216983128643736,25.742274032423936,26.081995142391058,173364800
2015-09-16,26.189990997314453,26.219237855742314,25.97175955295047,26.15399327943494,148694000
2015-09-17,25.629785537719727,26.20798552076981,25.58479011133248,26.021252956443806,256450400
2015-09-18,25.52405548095703,25.715290417306857,25.168587338625017,25.245079939991957,297141200
2015-09-21,25.920015335083008,25.956013055840767,25.571296426687674,25.573544996885683,200888000
2015-09-22,25.51279640197754,25.68828096795835,25.314812406335193,25.508295829459033,201384800
2015-09-23,25.719783782958984,25.809776372059076,25.490304311396322,25.56454660967297,143026800
2015-09-24,25.872774124145508,25.985264446424402,25.281075646886322,25.47905799616938,200878000
2015-09-25,25.80752182006836,26.25298411843559,25.652284672438544,26.196738974101958,224607600
2015-09-28,25.29681968688965,25.776027755933967,25.29681968688965,25.61404144626665,208436000
2015-09-29,24.536388397216797,25.53755328929948,24.266412311973202,25.384566383270485,293461600
2015-09-30,24.815366744995117,25.094342274470055,24.46214718798104,24.786118161528456,265892000
2015-10-01,24.653379440307617,24.662378872065027,24.142672415987793,24.53863883098328,255716400
2015-10-02,24.833354949951172,24.97509380902331,24.196661234922527,24.300152092193844,232079200
2015-10-05,24.923351287841797,25.056090738102707,24.538634657097756,24.720868398906564,208258800
2015-10-06,25.04258918762207,25.13933091100052,24.696118869393807,24.889602316150704,192787200
2015-10-07,24.923351287841797,25.14608160743765,24.615128955791427,25.13933246388411,187062400
2015-10-08,24.635379791259766,24.79061698030944,24.345154563085437,24.79061698030944,247918400
2015-10-09,25.22483253479004,25.260828548280912,24.63313229300024,24.747872911655737,211064400
2015-10-12,25.10784149169922,25.36656959583692,25.071845478405038,25.362070737849987,121868800
2015-10-13,25.15057945251465,25.299065743982542,24.900850869328735,24.932348013472396,132197200
2015-10-14,24.79511260986328,25.0898366571712,24.648874871321997,25.038092078535033,177849600
2015-10-15,25.166336059570312,25.220330935846434,24.858111946081195,24.957103982975894,150694000
2015-10-16,24.981840133666992,25.197821252714416,24.867099574138084,25.148325257762128,156930400
2015-10-19,25.1370906829834,25.141589541078925,24.772621384460034,24.927858593982883,119036800
2015-10-20,25.596046447753906,25.686039046309485,24.932354251780364,25.049343428376382,195871200
2015-10-21,25.593795776367188,26.003260435541506,25.58029577198906,25.647790644481958,167180800
2015-10-22,25.985261917114258,25.985261917114258,25.670288702098475,25.722035000555053,166616400
2015-10-23,26.790691375732422,26.824438810431086,26.1719946999649,26.255236426893667,237467600
2015-10-26,25.935766220092773,26.57696065915535,25.85477305763582,26.565712657765523,265335200
2015-10-27,25.771528244018555,26.219239154410243,25.645537941665477,25.962761409444894,279537600
2015-10-28,26.83344268798828,26.84019354965136,26.111254971999113,26.306988765038994,342205600
2015-10-29,27.116912841796875,27.15291056355686,26.608456178965124,26.705197910612767,204909200
2015-10-30,26.885183334350586,27.27215026450883,26.87393361708041,27.220403968118237,197461200
2015-11-02,27.263145446777344,27.303642017895623,26.909926021760057,27.17765344840121,128813200
2015-11-03,27.575868606567383,27.782850320594342,27.15515431953093,27.175403463547447,182076000
2015-11-04,27.4476318359375,27.857096438929744,27.36213983011386,27.70185928337551,179544400
2015-11-05,27.321104049682617,27.721025250712767,27.153906241720836,27.5312317001019,158210800
2015-11-06,27.352737426757812,27.52219516245733,27.25332339400709,27.364035298663072,132169200
2015-11-09,27.242023468017578,27.52219308724792,27.12453353860263,27.330141346032065,135485600
2015-11-10,26.383438110351562,26.67716553216662,26.223018332650877,26.412811886820972,236511600
2015-11-11,26.234312057495117,26.530297627782343,26.030962468674048,26.29305787733518,180872000
2015-11-12,26.146202087402344,26.394739782673806,26.1303860992618,26.268211877549444,130102400
2015-11-13,25.382511138916016,26.11230995375228,25.366695150919607,26.028710175020755,183249600
2015-11-16,25.79825210571289,25.81180817628735,25.079751060434386,25.16560904709539,152426800
2015-11-17,25.687541961669922,25.994825557378412,25.603942165076923,25.9654517706711,110467600
2015-11-18,26.50092887878418,26.54611691578622,26.0964895695074,26.155235396660544,186698800
2015-11-19,26.83757972717285,27.056745288408845,26.381174427340795,26.58000416880409,173183200
2015-11-20,26.955078125,27.09516208471002,26.85340244824798,26.932482380957385,137148400
2015-11-23,26.604856491088867,27.05222553705993,26.512218796046483,26.948289973515354,129930000
2015-11-24,26.860179901123047,26.966373690099353,26.46252032700792,26.50996828560757,171212800
2015-11-25,26.668127059936523,26.939260457207514,26.643273122091355,26.934740619155768,85553200
2015-11-27,26.618417739868164,26.753985293054015,26.570969785778335,26.726871437654236,52185600
2015-11-30,26.7291316986084,26.979929261873394,26.604862014535446,26.659088002215885,156721200
2015-12-01,26.512229919433594,26.844367396521143,26.4037779210867,26.83081132768114,139409600
2015-12-02,26.272720336914062,26.68619751981803,26.227532308495036,26.512219990397924,133546400
2015-12-03,26.02869987487793,26.387951065508815,25.807276130550598,26.333725088667205,166278000
2015-12-04,26.894073486328125,26.943781367176232,26.008374755730276,26.049044683350242,231108000
2015-12-07,26.724609375,27.08160068530184,26.61841560463565,26.882770933091997,128336800
2015-12-08,26.713315963745117,26.79691400307388,26.40377257203804,26.55289447050829,137238000
2015-12-09,26.123600006103516,26.59130319548043,26.001590253594813,26.580005325802393,185445600
2015-12-10,26.24786949157715,26.421847041461575,26.098747601203485,26.218497442031136,116850800
2015-12-11,25.572303771972656,26.07163905887433,25.497741949687065,26.026451015932764,187544800
2015-12-14,25.414142608642578,25.45933064929182,24.80635363617469,25.346358823855457,257274800
2015-12-15,24.964513778686523,25.486444790174765,24.93288180511915,25.292133110367587,213292400
2015-12-16,25.156570434570312,25.303434182605,24.58267496027892,25.0955663947661,224954000
2015-12-17,24.623340606689453,25.36217560985274,24.623340606689453,25.31020781003621,179091200
2015-12-18,23.956796646118164,24.745339229163434,23.907088784503895,24.607515236250208,385813200
2015-12-21,24.250530242919922,24.259568194985434,23.8528689711029,24.239232371884757,190362400
2015-12-22,24.227937698364258,24.338649601228077,24.051700208086512,24.266347704119205,131157600
2015-12-23,24.53973388671875,24.593959866621045,24.221152591690515,24.236968574320887,130629600
2015-12-24,24.408695220947266,24.627860864079963,24.390619313019865,24.627860864079963,54281600
2015-12-28,24.135303497314453,24.33187511678874,23.990699682004674,24.30927937004816,106816800
2015-12-29,24.569103240966797,24.725004855390846,24.144329951290747,24.166923963456338,123724800
2015-12-30,24.248268127441406,24.560069688298338,24.21663615998402,24.53295755837083,100855200
2015-12-31,23.782827377319336,24.182746850682086,23.683411626823528,24.178228736483696,163649200
2016-01-04,23.803165435791016,23.807685274554252,23.04625448140937,23.184080258860124,270597600
2016-01-05,23.206668853759766,23.916131678081758,23.13888680248448,23.893537660989995,223164000
2016-01-06,22.75252914428711,23.129856420844877,22.56499718961815,22.7208971652435,273829600
2016-01-07,21.792264938354492,22.623737661641886,21.787746823710957,22.296120049866783,324377600
2016-01-08,21.90749168395996,22.393270778364226,21.86230365258822,22.26674291147303,283192000
2016-01-11,22.262224197387695,22.38197403799693,21.9933507428638,22.361639939997467,198957600
2016-01-12,22.585323333740234,22.750262929599256,22.332265866774314,22.718630961705138,196616800
2016-01-13,22.00465202331543,22.863238586263442,21.984317922164728,22.66666698940705,249758400
2016-01-14,22.485918045043945,22.702825531165868,21.63185106726378,22.133446396769912,252680400
2016-01-15,21.945905685424805,22.07695341364094,21.545986191028987,21.73577802597935,319335600
2016-01-19,21.839712142944336,22.289339484794287,21.577616704237446,22.235113496163347,212350800
2016-01-20,21.869091033935547,22.185412560203687,21.10766014073889,21.48724562749793,289337600
2016-01-21,21.75837516784668,22.115364840881966,21.451091652054625,21.93009110846146,208646000
2016-01-22,22.915199279785156,22.92423723055652,22.2260723406438,22.284816434938403,263202000
2016-01-25,22.46784210205078,22.940063608091673,22.415874292520904,22.937803688421603,207178000
2016-01-26,22.592105865478516,22.793195583057503,22.158294456126995,22.57854979762794,300308000
2016-01-27,21.10765266418457,21.83293148087719,21.089576760785953,21.699625571891676,533478800
2016-01-28,21.2590389251709,21.356194771502736,20.874935378545523,21.191256858961744,222715200
2016-01-29,21.99335289001465,21.99335289001465,21.317781895230507,21.41719764754597,257666000
2016-02-01,21.78774070739746,21.851004637527105,21.555019082786497,21.79677865796067,163774000
2016-02-02,21.34715461730957,21.699626123477042,21.301964857664334,21.55954045429642,149428800
2016-02-03,21.769668579101562,21.880380476015556,21.25677729339488,21.464645020935105,183857200
2016-02-04,21.94458770751953,22.11042231358637,21.62427940424917,21.776482652846905,185886800
2016-02-05,21.358491897583008,22.0172842960619,21.28352722268342,21.926416080208423,185672400
2016-02-08,21.58338737487793,21.740133243517647,21.135862919353222,21.156307354458367,216085600
2016-02-09,21.57884407043457,21.79465627285637,21.33804480160271,21.419826012369537,177324800
2016-02-10,21.415285110473633,21.887798463910986,21.376666680582236,21.790115431548138,169374400
2016-02-11,21.285795211791992,21.51750922210033,21.03363676519184,21.30624138125066,200298800
2016-02-12,21.351682662963867,21.467539711774634,21.129057295785937,21.39711764934432,161405600
2016-02-16,21.95368003845215,22.001385468274144,21.49252581700556,21.585664494324515,196231600
2016-02-17,22.289886474609375,22.310330910999106,21.84236199096535,21.96048944527315,179452800
2016-02-18,21.867347717285156,22.46480318331147,21.82872756536587,22.453444009246983,156084000
2016-02-19,21.817373275756836,21.98093570017723,21.762853045338996,21.80828628182605,141496800
2016-02-22,22.008195877075195,22.0127402408157,21.790113213038563,21.878709241141976,137123200
2016-02-23,21.510700225830078,21.921876843092146,21.478896605332864,21.899160218903756,127770400
2016-02-24,21.83099937438965,21.894606588465788,21.19946813011,21.349400906003694,145022800
2016-02-25,21.980937957763672,21.980937957763672,21.637911267604633,21.819647698552124,110330800
2016-02-26,22.0150146484375,22.26717140018661,21.940048237642483,22.08089233083262,115964400
2016-02-29,21.96504020690918,22.314881774539025,21.955953210366765,22.00365864233892,140865200
2016-03-01,22.83736801147461,22.89188825024339,22.13087015693434,22.183119946747812,201628400
2016-03-02,22.887338638305664,22.919142245650974,22.635180227805993,22.83281841616608,132678400
2016-03-03,23.057720184326172,23.105425604313712,22.81919135122154,22.848724515856876,147822800
2016-03-04,23.400741577148438,23.568846600142336,23.028183562315174,23.255353168099678,184220400
2016-03-07,23.141773223876953,23.359855883237056,22.935048007290668,23.25990068109275,143315600
2016-03-08,22.950946807861328,23.11678139577559,22.807830568853145,22.894154401929505,126247600
2016-03-09,22.971391677856445,23.07588949088913,22.778296122060627,23.01455272537362,108806800
2016-03-10,22.982757568359375,23.22582907206048,22.751045242646086,23.037279542900215,134054400
2016-03-11,23.23037338256836,23.2349160138526,23.057723929924467,23.225829018116897,109632800
2016-03-14,23.289430618286133,23.37802837197383,23.12132557078069,23.150858733065522,100304400
2016-03-15,23.757404327392578,23.89370578174272,23.591569706935772,23.616558509102784,160270800
2016-03-16,24.07316780090332,24.150404649062708,23.75967257841274,23.764216941932037,153214000
2016-03-17,24.0345458984375,24.186749124135968,23.843722521081755,23.970936950541176,137682800
2016-03-18,24.06180763244629,24.19356643839948,23.895974767338643,24.157218464412338,176820800
2016-03-21,24.059537887573242,24.454812583825912,23.884616290686402,24.064080517871087,142010800
2016-03-22,24.243545532226562,24.373032164505062,23.900518872512087,23.90960586656967,129777600
2016-03-23,24.10951805114746,24.323058109714424,24.05726999415798,24.189028827451093,102814000
2016-03-24,24.005020141601562,24.136778974552172,23.827828065024534,23.959586897975147,104532000
2016-03-28,23.895986557006836,24.12315630700582,23.866453380279673,24.079993499892367,77645600
2016-03-29,24.46162986755371,24.486618669633938,23.825554105239394,23.82782628720133,124760400
2016-03-30,24.888702392578125,25.084068399564647,24.670619770790836,24.681978944774524,182404400
2016-03-31,24.75922203063965,24.965947263784653,24.734233228101964,24.925056653556357,103553600
2016-04-01,24.986391067504883,24.98866324945069,24.57975715755651,24.711515979740966,103496000
2016-04-04,25.243091583251953,25.486163034141835,25.049995998415604,25.084071791808306,149424800
2016-04-05,24.94550132751465,25.154498744635635,24.85690529337838,24.877351465269015,106314800
2016-04-06,25.20675277709961,25.211297142227302,24.80693357106884,25.040919846455765,105616400
2016-04-07,24.656997680664062,25.0840760621472,24.561586829455138,24.97730603348463,127207600
2016-04-08,24.68425750732422,24.936414249914318,24.572943119641355,24.74104992559084,94326800
2016-04-11,24.76603889465332,25.127239603779756,24.722877832013868,24.754681450029125,117630000
2016-04-12,25.088613510131836,25.102243132785176,24.684251861860606,24.83872554037621,108929200
2016-04-13,25.452085494995117,25.52023534393928,25.17039563972576,25.17039563972576,133029200
2016-04-14,25.465721130371094,25.53160054645402,25.29080123696737,25.356680653050294,101895600
